"p_ID","Default_Names","Dead_Code","Total_Blocks"
98607806,31,0,243
98607807,0,0,7
98607810,1,0,10
98607817,0,0,118
98607819,0,0,359
98607821,1,0,3
98607835,0,0,33
98607837,2,0,16
98607838,1,0,10
98607840,0,0,6
98607851,1,0,15
98607856,11,0,258
98607862,0,0,1139
98607867,0,1,325
98607870,0,0,4
98607873,0,0,3
98607880,4,7,237
98607884,0,0,54
98607888,1,0,19
98607890,0,0,7
98607891,1,0,5
98607895,0,0,12
98607896,13,0,276
98607899,0,0,58
98607911,1,0,68
98607913,3,0,9
98607916,3,0,161
98607930,0,2,444
98607934,0,0,175
98607940,1,0,10
98607948,1,0,73
98607960,0,0,23
98607962,1,0,201
98607964,0,2,34
98607967,1,0,9
98607979,1,8,93
98607984,0,0,3
98607995,1,1,16
98607997,0,0,10
98607998,2,0,8
98607999,12,0,484
98608009,0,0,137
98608011,0,0,17
98608015,1,0,3
98608017,3,0,256
98608020,5,0,210
98608024,0,0,18
98608025,0,0,6
98608036,2,1,28
98608042,0,0,35
98608054,0,0,9
98608060,1,0,5
98608061,1,0,6
98608064,0,1,99
98608066,0,0,39
98608067,1,0,12
98608069,3,0,113
98608077,1,0,153
98608082,1,0,127
98608086,0,0,10
98608087,1,0,61
98608089,2,0,125
98608091,0,0,42
98608093,6,0,42
98608099,2,1,318
98608101,0,0,3
98608108,1,0,4
98608110,0,0,232
98608116,1,1,23
98608128,7,0,219
98608133,1,0,6
98608137,9,1,203
98608143,0,0,6
98608145,1,0,315
98608149,1,0,4
98608163,0,0,6
98608170,1,0,7
98608179,0,0,346
98608193,8,11,530
98608215,1,0,10
98608223,0,0,359
98608226,0,0,26
98608234,1,1,5
98608237,0,0,24
98608262,0,0,24
98608264,3,0,47
98608265,0,0,6
98608271,0,0,236
98608278,1,0,22
98608282,1,0,35
98608284,1,0,8
98608287,0,0,4
98608293,7,2,812
98608294,0,0,20
98608295,1,0,42
98608298,0,0,8
98608299,0,0,4
98608325,3,0,75
98608326,1,0,28
98608329,1,0,3
98608337,1,0,3
98608339,1,0,2
98608341,1,2,15
98608347,0,0,18
98608352,1,0,11
98608356,1,6,1333
98608361,1,0,10
98608366,0,0,15
98608379,0,0,9
98608392,0,1,104
98608409,0,0,29
98608412,2,1,44
98608417,1,0,27
98608429,3,0,64
98608431,0,0,32
98608434,1,1,141
98608437,1,0,8
98608440,0,0,26
98608441,0,0,115
98608443,2,0,29
98608444,0,4,22
98608447,0,29,730
98608449,0,0,27
98608450,4,0,153
98608451,0,0,82
98608454,3,2,115
98608462,1,1,48
98608467,1,0,12
98608490,0,0,39
98608504,1,0,6
98608506,2,0,85
98608515,1,0,8
98608519,1,0,2
98608522,0,1,20
98608524,0,0,45
98608528,3,0,36
98608531,0,0,70
98608552,1,1,57
98608561,1,0,6
98608562,5,0,45
98608563,0,0,68
98608565,3,0,37
98608566,0,0,11
98608577,0,0,12
98608596,2,0,35
98608599,1,0,5
98608624,5,0,90
98608629,0,0,10
98608638,0,0,4
98608645,0,0,84
98608646,0,83,3677
98608651,0,0,30
98608653,0,0,2
98608663,0,0,11
98608665,0,0,57
98608668,0,0,88
98608669,0,0,20
98608682,2,1,113
98608689,1,0,57
98608698,1,0,88
98608700,0,0,35
98608704,1,0,4
98608706,1,3,287
98608711,2,0,37
98608715,11,0,165
98608718,0,0,23
98608721,0,0,4
98608739,42,3,675
98608747,12,1,457
98608749,1,3,8219
98608753,4,1,1232
98608759,1,0,30
98608764,0,0,6
98608776,0,1,14
98608777,0,0,18
98608790,4,0,118
98608791,0,0,2
98608797,0,0,194
98608802,0,28,3166
98608803,1,0,25
98608814,0,0,19
98608823,1,0,2
98608824,1,1,56
98608825,1,0,42
98608826,0,0,10
98608834,1,0,20
98608840,1,0,11
98608850,3,0,11
98608854,0,0,15
98608855,0,0,9
98608856,0,0,9
98608857,0,0,3
98608861,7,0,85
98608862,0,0,2
98608863,0,1,12
98608872,0,0,54
98608873,2,1,48
98608876,8,0,491
98608884,41,31,1276
98608896,2,0,29
98608901,1,0,54
98608905,1,0,19
98608907,1,0,5
98608929,0,0,41
98608931,3,0,14
98608932,7,12,707
98608941,0,0,173
98608947,0,0,202
98608948,1,0,13
98608950,0,1,23
98608951,0,0,25
98608958,2,0,22
98608965,5,2,542
98608969,1,0,161
98608976,1,0,63
98608988,3,1,46
98608994,1,0,23
98608995,1,0,7
98609005,1,0,152
98609011,1,0,2
98609014,0,0,21
98609033,0,0,34
98609061,1,0,11
98609063,0,0,17
98609068,0,3,155
98609069,10,0,181
98609071,0,0,9
98609073,0,0,2
98609081,8,0,36
98609096,0,1,118
98609103,0,0,2
98609104,3,0,57
98609107,0,1,33
98609110,2,0,10
98609112,0,0,6
98609114,0,0,4
98609120,0,0,2
98609127,1,0,3
98609135,0,0,5
98609144,1,0,9
98609145,3,0,22
98609147,11,1,243
98609152,1,0,7
98609154,1,0,2
98609185,0,0,2
98609195,0,0,7
98609196,1,2,74
98609199,0,0,27
98609204,0,0,27
98609206,7,0,355
98609209,7,1,498
98609210,0,1,7
98609221,3,0,97
98609222,1,0,31
98609223,1,0,22
98609235,0,0,13
98609236,4,5,667
98609239,2,0,20
98609240,1,0,5
98609241,1,0,9
98609253,1,2,2
98609257,0,0,88
98609295,1,2,24
98609314,1,0,3
98609315,0,0,26
98609317,1,0,4
98609323,7,1,136
98609327,0,0,3
98609333,0,0,26
98609342,0,2,26
98609344,0,0,10
98609345,0,0,33
98609356,19,1,788
98609358,1,0,45
98609359,1,0,4
98609370,1,1,495
98609372,0,0,7
98609378,0,0,2
98609383,0,0,91
98609385,1,0,23
98609386,1,0,15
98609387,1,0,2
98609389,0,1,135
98609391,0,0,4
98609393,0,0,33
98609394,0,0,10
98609405,0,0,42
98609413,2,0,18
98609414,0,0,4
98609420,0,0,13
98609422,0,0,86
98609424,2,3,163
98609426,1,0,42
98609429,1,0,2
98609440,1,0,6
98609445,0,0,4
98609454,2,1,21
98609458,1,0,8
98609461,0,1,56
98609463,1,0,21
98609465,0,0,30
98609473,2,0,8
98609490,0,0,28
98609492,8,1,83
98609500,2,0,72
98609510,0,0,242
98609518,22,2,332
98609520,0,0,6
98609526,0,0,43
98609548,0,0,359
98609549,2,11,82
98609553,0,17,1258
98609555,0,0,331
98609559,1,1,54
98609560,0,0,523
98609569,1,0,4
98609579,0,0,6
98609587,5,0,124
98609595,10,2,252
98609597,0,0,47
98609598,0,0,29
98609612,0,0,13
98609622,1,0,187
98609623,0,0,4
98609624,0,0,4
98609642,2,7,52
98609650,0,0,359
98609658,0,0,15
98609661,1,0,12
98609675,0,0,121
98609676,1,0,41
98609678,3,0,72
98609679,1,0,27
98609681,1,0,9
98609682,1,0,8
98609683,0,0,6
98609686,0,0,33
98609687,0,0,190
98609694,1,0,104
98609698,0,0,10
98609700,0,0,2
98609711,1,0,2
98609712,0,0,11
98609723,0,0,6
98609725,1,0,26
98609731,1,0,2
98609732,2,0,66
98609733,0,0,16
98609751,0,0,359
98609752,0,0,34
98609757,1,0,16
98609758,0,0,7
98609761,0,0,10
98609762,7,0,316
98609783,3,0,251
98609794,0,1,129
98609795,1,0,5
98609797,1,0,16
98609801,23,1,474
98609815,2,0,22
98609848,3,0,26
98609853,1,0,2
98609879,0,1,4
98609883,0,1,25
98609888,2,0,78
98609894,0,0,7
98609895,1,0,20
98609896,0,0,6
98609897,0,0,11
98609900,0,0,4
98609905,0,0,359
98609910,6,1,104
98609914,1,1,171
98609916,5,0,51
98609917,1,5,60
98609920,1,0,19
98609935,0,0,29
98609939,8,1,530
98609942,2,0,54
98609949,2,0,267
98609951,0,0,481
98609954,0,1,1242
98609965,1,6,24
98609971,3,0,213
98609979,1,1,28
98609982,0,0,14
98609984,2,20,4286
98609986,0,0,359
98609990,1,0,12
98610005,5,6,95
98610013,0,0,35
98610014,1,0,5
98610018,0,1,1108
98610023,0,0,3
98610030,1,0,6
98610040,1,0,9
98610041,0,0,5
98610061,1,0,8
98610063,3,0,302
98610064,0,0,4
98610065,2,0,14
98610067,1,0,7
98610072,1,4,653
98610082,0,1,90
98610084,1,0,87
98610090,0,0,9
98610096,1,0,17
98610100,0,0,10
98610105,1,0,42
98610111,1,0,53
98610117,0,0,46
98610122,0,0,91
98610125,0,0,2
98610126,0,0,330
98610133,2,0,33
98610134,1,0,15
98610140,0,0,6
98610143,0,0,47
98610145,0,0,63
98610157,13,1,289
98610164,1,0,7
98610190,2,0,147
98610191,1,0,2
98610193,1,0,27
98610201,0,0,28
98610204,1,0,164
98610205,0,0,359
98610206,4,0,66
98610208,3,2,122
98610231,2,0,25
98610234,0,0,32
98610236,0,0,9
98610241,0,0,12
98610242,0,0,84
98610244,0,0,359
98610249,0,0,28
98610250,6,2,280
98610254,1,0,8
98610255,1,0,4
98610265,1,0,24
98610267,1,1,20
98610272,1,0,14
98610275,0,0,18
98610282,0,0,3
98610284,2,0,39
98610287,2,0,11
98610288,0,2,156
98610295,3,1,58
98610299,0,3,812
98610308,0,2,53
98610318,0,0,5
98610331,0,0,47
98610333,2,0,13
98610336,0,0,14
98610355,0,0,359
98610356,0,0,82
98610357,3,0,115
98610358,0,3,185
98610359,0,0,19
98610361,0,1,4
98610363,0,0,67
98610374,1,1,19
98610375,0,0,56
98610388,1,0,6
98610402,1,4,221
98610418,4,1,61
98610422,0,1,61
98610431,1,3,9
98610435,1,0,42
98610436,14,1,1040
98610443,1,0,52
98610447,0,0,12
98610450,0,0,7
98610454,0,0,6
98610455,0,0,21
98610457,0,0,19
98610460,2,0,47
98610472,9,2,4219
98610477,1,0,2
98610484,0,0,11
98610485,0,0,140
98610489,3,0,70
98610494,0,1,74
98610505,2,0,29
98610509,4,1,411
98610519,0,0,12
98610523,0,0,8
98610547,2,0,23
98610550,0,0,18
98610557,0,1,278
98610563,6,0,18
98610570,0,0,19
98610576,1,0,5
98610581,1,0,17
98610588,0,0,169
98610594,1,0,71
98610595,2,1,36
98610604,7,1,76
98610616,0,0,2
98610624,1,0,2
98610629,2,0,36
98610634,3,0,33
98610640,0,0,15
98610648,10,0,60
98610654,14,5,347
98610660,7,1,164
98610669,0,0,2
98610684,1,1,8
98610686,0,0,359
98610688,2,21,881
98610690,0,1,1187
98610707,0,0,10
98610713,17,2,425
98610725,1,0,30
98610726,1,0,6
98610730,0,0,13
98610752,10,10,2384
98610764,0,0,12
98610765,0,0,11
98610776,1,0,47
98610777,1,0,21
98610782,0,0,5
98610785,140,0,987
98610794,1,0,7
98610795,0,0,4
98610797,2,2,93
98610802,1,0,4
98610804,7,1,122
98610810,0,0,4
98610811,5,3,54
98610824,0,0,3
98610839,0,0,88
98610852,3,0,54
98610860,0,1,4
98610861,0,0,38
98610869,1,0,5
98610870,0,0,298
98610872,10,5,749
98610886,0,0,5
98610892,1,0,82
98610893,0,0,39
98610895,0,0,4
98610901,0,0,2
98610907,2,1,17
98610909,0,0,112
98610910,1,0,35
98610914,1,0,8
98610917,0,1,36
98610921,1,0,27
98610924,0,0,6
98610926,0,0,3
98610928,26,4,2073
98610930,0,0,444
98610937,1,1,18
98610941,0,0,11
98610947,1,0,8
98610950,0,3,297
98610955,0,1,631
98610959,2,0,22
98610964,0,0,49
98610996,1,0,21
98611012,0,0,4
98611019,0,0,359
98611021,0,0,12
98611025,1,0,4
98611033,1,0,62
98611041,0,0,26
98611045,1,1,46
98611050,1,0,49
98611075,0,0,2
98611080,9,9,286
98611083,0,0,4
98611090,1,0,44
98611091,1,3,23
98611097,6,1,68
98611101,4,1,36
98611102,3,23,580
98611104,0,0,6
98611109,0,0,10
98611113,176,175,4204
98611117,1,0,61
98611118,0,0,4
98611123,1,0,10
98611124,0,0,22
98611131,1,0,15
98611147,1,0,6
98611149,1,0,104
98611151,0,0,359
98611155,3,3,52
98611157,0,0,24
98611166,0,0,166
98611169,1,0,18
98611175,1,0,17
98611181,1,0,4
98611183,3,0,36
98611190,0,0,31
98611211,0,0,45
98611215,2,0,6
98611216,0,0,3
98611219,0,0,24
98611220,1,0,29
98611221,13,2,484
98611222,1,0,19
98611225,9,0,166
98611226,2,0,14
98611227,6,0,58
98611242,1,0,5
98611244,1,0,34
98611252,0,0,139
98611256,0,0,2
98611259,1,0,45
98611260,1,0,114
98611261,0,0,105
98611265,0,0,27
98611266,1,0,3
98611267,0,0,2001
98611273,1,0,310
98611278,0,0,359
98611280,0,0,10
98611294,0,5,104
98611305,0,1,50
98611308,1,0,5
98611309,1,0,18
98611316,2,0,27
98611327,0,1,52
98611329,0,1,3
98611333,0,0,54
98611338,0,0,6
98611339,0,0,55
98611349,0,0,20
98611351,0,0,359
98611359,0,1,154
98611361,1,1,21
98611368,2,8,75
98611377,1,0,9
98611379,0,0,4
98611380,1,0,529
98611386,0,4,4727
98611387,1,0,30
98611389,3,0,32
98611394,1,0,4
98611416,2,1,17
98611421,2,38,50
98611426,0,0,6
98611427,1,0,6
98611436,0,2,73
98611438,2,0,457
98611442,2,0,97
98611446,2,0,26
98611455,10,0,36
98611458,1,0,20
98611465,0,2,15
98611477,0,3,5288
98611481,0,0,53
98611484,0,0,359
98611485,0,0,14
98611486,2,2,14
98611489,1,0,7
98611491,1,0,12
98611499,1,0,24
98611500,4,0,49
98611506,1,1,18
98611507,1,0,3
98611510,0,0,36
98611518,2,2,128
98611519,13,0,150
98611522,1,1,42
98611523,2,0,34
98611525,1,2,58
98611531,0,0,5
98611536,0,0,20
98611539,1,0,8
98611543,7,1,347
98611544,0,2,720
98611549,1,0,36
98611553,1,0,30
98611556,1,0,320
98611558,1,1,3
98611559,1,0,9
98611567,1,0,4
98611579,1,0,5
98611581,3,2,65
98611583,1,1,173
98611593,2,0,42
98611595,1,0,29
98611602,1,1,17
98611603,3,1,41
98611605,0,0,79
98611613,0,1,16
98611615,2,0,35
98611618,0,0,7
98611619,2,0,237
98611631,1,0,11
98611632,0,1,29
98611639,2,0,102
98611649,0,0,44
98611651,0,0,359
98611658,4,1,45
98611666,3,0,301
98611671,8,1,533
98611672,2,1,87
98611690,2,0,269
98611696,0,0,35
98611699,4,8,498
98611702,1,0,10
98611704,1,0,23
98611706,7,0,153
98611722,0,0,26
98611733,0,0,51
98611735,1,0,26
98611737,1,0,55
98611740,1,0,47
98611747,0,3,126
98611753,6,2,134
98611757,1,0,6
98611759,7,2,413
98611760,1,0,10
98611764,0,0,9
98611771,0,0,4
98611772,1,1,230
98611775,0,0,3
98611777,2,0,24
98611783,1,0,210
98611793,2,0,14
98611797,1,0,228
98611804,2,1,127
98611805,1,0,11
98611814,0,0,6
98611820,0,0,13
98611824,1,0,15
98611831,0,0,17
98611834,0,0,4
98611835,0,0,19
98611837,7,0,65
98611845,0,0,22
98611846,2,0,12
98611849,0,0,27
98611852,0,0,2
98611855,2,0,88
98611861,0,0,29
98611872,1,0,2
98611885,0,2,2587
98611891,4,0,105
98611895,0,0,19
98611901,0,0,137
98611907,1,0,8
98611911,3,0,12
98611912,0,2,29
98611914,0,0,5
98611939,1,0,22
98611940,9,4,259
98611946,0,3,1113
98611949,1,1,128
98611956,10,0,197
98611959,0,0,72
98611970,1,1,7
98611971,2,1,112
98611974,0,0,24
98611982,0,0,18
98612005,1,0,9
98612027,1,0,7
98612033,3,3,111
98612042,0,0,8
98612056,1,0,2
98612058,1,1,233
98612059,0,0,38
98612070,0,0,54
98612090,1,0,18
98612092,2,0,42
98612101,0,0,10
98612103,1,9,159
98612104,0,0,4
98612106,2,0,42
98612107,1,0,7
98612110,2,0,42
98612111,1,0,5
98612118,1,0,20
98612120,0,0,4
98612122,1,0,16
98612123,0,0,18
98612128,2,2,44
98612133,4,7,379
98612137,2,0,44
98612138,0,0,260
98612149,2,0,42
98612150,0,0,2
98612159,0,4,92
98612166,1,0,39
98612167,0,0,310
98612185,0,0,6
98612188,1,0,17
98612189,6,0,334
98612201,0,0,24
98612219,0,0,4
98612222,54,44,1494
98612234,3,0,42
98612240,0,0,23
98612243,0,0,3
98612260,2,0,26
98612261,0,0,4
98612266,1,0,6
98612276,6,3,1353
98612277,3,0,11
98612293,2,0,277
98612300,1,0,31
98612305,0,1,195
98612309,0,0,15
98612313,2,0,24
98612317,0,0,2
98612321,6,0,167
98612342,1,0,16
98612345,1,0,12
98612359,15,1,831
98612363,1,0,2
98612371,1,0,13
98612374,0,0,160
98612376,0,0,2
98612377,4,0,52
98612379,26,4,2073
98612387,2,0,6
98612396,5,0,94
98612402,5,32,2012
98612411,0,1,5
98612413,1,0,9
98612414,0,0,8
98612422,1,0,2
98612424,2,0,22
98612426,0,0,9
98612430,1,0,10
98612436,0,0,91
98612437,0,0,21
98612444,4,2,90
98612455,1,34,1236
98612463,2,0,48
98612474,0,0,126
98612479,0,0,3
98612483,0,0,11
98612484,1,0,3
98612491,9,0,48
98612492,3,0,328
98612497,0,0,72
98612507,0,1,233
98612514,0,0,18
98612520,0,1,35
98612521,9,3,228
98612522,3,0,21
98612529,0,0,7
98612536,0,0,3
98612538,0,0,20
98612565,1,0,16
98612570,1,0,443
98612571,2,0,131
98612572,2,1,283
98612574,1,0,104
98612583,3,0,26
98612586,1,0,179
98612588,3,0,25
98612593,7,5,158
98612599,0,0,4
98612604,0,0,89
98612616,0,0,6
98612630,1,0,52
98612631,1,0,4
98612636,0,0,51
98612642,0,0,120
98612643,2,0,14
98612646,1,0,17
98612656,11,0,52
98612658,0,1,1942
98612684,12,3,166
98612692,3,10,225
98612694,1,0,29
98612701,0,0,47
98612703,2,1,122
98612704,0,0,4
98612707,0,0,2
98612711,5,0,1487
98612715,1,0,22
98612720,0,0,52
98612723,1,0,28
98612725,0,0,11
98612726,0,0,13
98612730,0,0,3
98612733,14,2,169
98612740,1,0,25
98612742,0,0,2
98612748,0,0,39
98612754,0,0,13
98612771,0,0,30
98612779,1,0,80
98612782,0,3,89
98612788,0,1,23
98612789,0,0,3
98612817,1,0,5
98612823,0,0,20
98612824,5,0,666
98612837,1,0,37
98612848,6,0,252
98612854,1,2,20
98612866,0,84,514
98612868,7,0,79
98612870,0,0,76
98612871,0,0,10
98612876,1,0,504
98612882,3,0,103
98612885,1,0,16
98612886,9,0,360
98612895,1,0,54
98612898,0,0,24
98612903,0,0,2
98612904,1,0,30
98612914,0,0,6
98612915,1,0,4
98612921,2,1,6
98612926,1,0,8
98612927,1,0,76
98612928,1,3,1122
98612930,1,1,24
98612934,1,0,23
98612935,0,0,61
98612937,0,0,10
98612939,1,0,8
98612940,1,0,2
98612950,5,6,248
98612951,6,0,29
98612954,0,3,30
98612957,0,0,7
98612965,0,1,63
98612971,1,0,86
98612978,4,0,69
98612984,1,0,55
98612986,1,0,7
98612988,0,1,1363
98612989,1,0,2
98612997,2,0,189
98612999,3,0,158
98613003,6,0,215
98613007,1,0,11
98613010,0,0,27
98613013,4,6,515
98613016,0,2,26
98613018,0,0,31
98613019,0,0,28
98613023,0,0,10
98613028,1,0,69
98613038,0,0,30
98613039,3,0,90
98613044,0,1,9
98613046,3,0,87
98613050,1,0,24
98613061,5,0,32
98613064,1,0,4
98613067,0,1,32
98613071,1,0,5
98613078,1,0,7
98613079,0,0,2
98613088,1,0,8
98613096,1,0,4
98613101,0,1,15
98613106,1,0,8
98613109,0,0,115
98613114,62,0,127
98613118,7,0,42
98613120,0,1,4
98613123,0,0,42
98613128,1,0,6
98613131,1,1,99
98613135,1,0,34
98613137,0,1,33
98613143,2,1,41
98613154,4,0,20
98613158,6,10,613
98613160,0,0,24
98613163,1,0,307
98613170,0,0,22
98613173,1,0,3
98613178,0,0,21
98613195,1,0,66
98613198,2,0,6
98613214,0,0,6
98613216,0,2,521
98613218,0,0,3
98613220,1,0,91
98613228,5,0,72
98613239,2,0,85
98613243,2,1,7
98613246,1,0,19
98613247,0,0,79
98613249,2,0,16
98613254,5,0,25
98613255,1,2,28
98613256,1,0,12
98613268,1,0,149
98613279,0,0,25
98613293,1,0,6
98613300,0,0,6
98613303,1,0,52
98613313,0,0,7
98613314,2,0,17
98613321,2,0,15
98613329,1,0,13
98613342,1,0,14
98613343,0,0,94
98613357,1,0,21
98613364,0,0,73
98613367,0,0,3
98613374,5,0,27
98613380,2,0,52
98613382,1,2,39
98613383,3,0,106
98613396,1,0,168
98613398,0,0,10
98613405,0,0,6
98613406,1,0,58
98613410,0,1,109
98613413,5,2,56
98613414,3,0,27
98613420,1,0,14
98613433,1,0,4
98613435,0,3,145
98613440,3,0,29
98613450,0,0,2
98613451,3,0,13
98613453,0,0,35
98613455,1,0,10
98613462,1,0,7
98613464,41,15,2035
98613481,2,0,5
98613511,3,0,308
98613522,4,0,157
98613529,1,0,7
98613539,3,16,55
98613542,1,0,16
98613559,1,0,20
98613560,0,0,66
98613563,2,0,23
98613568,3,0,100
98613570,1,0,150
98613585,1,1,15
98613593,1,0,21
98613622,1,0,11
98613626,2,0,11
98613632,6,1,573
98613638,0,0,4
98613644,7,16,174
98613649,1,1,12
98613663,4,0,253
98613664,0,0,50
98613669,1,0,7
98613671,0,0,3
98613672,0,1,171
98613674,1,0,5
98613675,0,0,7
98613678,4,0,104
98613684,1,0,3
98613687,1,0,5
98613700,1,0,70
98613710,2,0,24
98613740,0,1,15
98613742,2,0,56
98613748,29,6,1186
98613749,0,0,2
98613754,0,0,112
98613764,1,0,19
98613778,1,0,5
98613780,1,0,86
98613796,4,0,101
98613801,7,0,98
98613804,1,0,17
98613806,1,1,138
98613817,0,1,2399
98613819,4,0,39
98613823,0,0,13
98613827,2,0,57
98613832,1,0,7
98613841,8,2,207
98613843,0,0,10
98613850,5,0,213
98613862,10,13,669
98613874,0,0,7
98613881,0,0,64
98613886,1,0,19
98613891,4,0,191
98613894,0,0,6
98613896,1,0,14
98613900,0,2,194
98613904,5,3,29
98613907,3,0,185
98613909,1,0,14
98613911,2,0,9
98613920,1,0,21
98613923,1,0,8
98613924,0,0,175
98613931,2,7,31
98613934,0,0,4
98613941,2,0,81
98613946,2,2,43
98613949,0,1,6
98613951,3,0,167
98613953,0,0,4
98613958,0,0,392
98613965,0,0,3
98613966,1,0,65
98613967,1,1,7
98613970,7,0,178
98613975,2,0,72
98613979,27,27,1111
98613987,5,0,98
98613989,1,0,10
98613997,1,0,4
98614000,8,2,145
98614009,5,0,263
98614019,2,0,11
98614020,1,0,6
98614035,12,0,188
98614041,2,6,51
98614048,0,0,103
98614074,0,0,8
98614079,1,1,699
98614087,0,0,20
98614090,0,2,61
98614094,0,1,10
98614095,6,1,149
98614097,1,0,59
98614103,0,0,126
98614104,1,0,9
98614120,11,8,2262
98614125,0,0,20
98614129,19,2,474
98614138,3,0,11
98614139,1,0,5
98614144,0,0,21
98614169,0,0,61
98614173,0,0,57
98614175,0,0,34
98614176,0,0,26
98614178,0,0,2
98614183,0,0,16
98614196,2,0,204
98614199,5,2,50
98614206,6,2,84
98614222,0,0,10
98614234,1,1,3
98614241,1,0,31
98614247,1,0,20
98614267,0,0,7
98614271,1,2,28
98614274,1,0,33
98614275,0,0,3
98614290,1,0,23
98614291,1,0,24
98614293,0,0,178
98614294,2,0,88
98614295,1,0,17
98614301,7,0,290
98614302,3,0,33
98614304,1,0,22
98614306,1,0,2
98614309,2,0,33
98614312,0,0,2
98614318,0,1,44
98614323,0,1,8
98614340,0,0,2
98614354,0,0,147
98614359,1,0,14
98614363,3,0,255
98614364,1,0,8
98614365,2,0,10
98614395,2,0,28
98614402,1,0,71
98614405,0,0,54
98614406,4,2,1340
98614411,1,0,5
98614414,2,0,325
98614445,1,0,303
98614449,2,1,12
98614458,2,2,44
98614459,8,1,530
98614468,0,0,10
98614477,1,0,13
98614480,5,1,149
98614482,0,0,4
98614488,0,0,8
98614495,2,0,24
98614496,1,0,28
98614504,4,0,19
98614516,1,1,31
98614518,0,0,5
98614519,3,0,52
98614520,0,0,17
98614530,1,0,105
98614537,1,0,12
98614541,1,0,7
98614543,1,0,38
98614545,0,0,26
98614548,0,0,26
98614549,2,0,48
98614555,0,0,4
98614557,7,64,1682
98614558,1,0,4
98614559,2,0,12
98614564,5,0,88
98614566,25,0,428
98614568,1,0,12
98614583,0,0,3
98614592,1,0,26
98614594,0,0,10
98614598,0,0,47
98614599,0,0,38
98614606,0,1,13
98614609,0,0,13
98614627,0,1,159
98614636,1,0,10
98614638,113,16,5093
98614643,0,0,12
98614647,4,0,79
98614648,1,0,3
98614666,1,0,6
98614669,1,0,4
98614675,0,0,81
98614676,0,0,462
98614677,5,0,103
98614679,1,0,11
98614691,0,0,9
98614692,3,6,2815
98614696,0,0,111
98614699,6,0,41
98614706,1,0,8
98614714,24,1,110
98614719,0,32,227
98614720,1,3,42
98614723,1,0,44
98614724,0,0,7
98614725,1,0,10
98614740,2,0,36
98614741,0,0,6
98614748,8,0,43
98614749,0,0,44
98614762,2,0,20
98614765,0,5,45
98614767,0,0,3
98614770,1,0,5
98614771,2,1,12
98614775,0,0,4
98614776,2,0,108
98614778,0,0,34
98614782,3,3,44
98614788,1,0,81
98614796,0,0,20
98614799,3,0,171
98614800,3,12,113
98614816,7,0,39
98614819,0,0,180
98614823,7,0,86
98614828,1,0,6
98614832,0,0,113
98614835,26,0,643
98614849,0,0,2
98614852,1,0,18
98614853,2,1,311
98614862,0,0,73
98614865,0,0,100
98614866,0,1,5142
98614870,1,0,83
98614877,0,0,33
98614908,1,0,311
98614918,0,0,6
98614927,0,0,37
98614931,0,1,312
98614937,0,0,22
98614947,1,0,19
98614951,0,0,6
98614956,1,1,348
98614959,1,0,106
98614971,1,0,15
98614974,1,0,9
98614985,0,16,3238
98615001,0,0,2
98615009,0,0,10
98615011,0,0,124
98615012,11,1,140
98615017,1,0,113
98615020,1,0,7
98615026,2,1,24
98615031,1,1,106
98615033,3,0,60
98615048,0,0,3
98615054,3,0,221
98615058,1,0,4
98615063,1,0,12
98615068,0,0,42
98615070,0,0,2
98615071,4,1,368
98615072,1,0,2
98615073,9,1,138
98615075,1,0,13
98615088,0,0,7
98615096,0,0,38
98615107,0,4,481
98615108,1,0,13
98615110,3,3,318
98615117,1,0,21
98615118,1,0,5
98615122,0,0,42
98615124,1,0,122
98615126,1,0,5
98615129,0,1,140
98615130,0,0,3
98615139,1,0,172
98615141,1,0,128
98615143,0,0,13
98615147,4,0,70
98615148,1,0,3
98615157,1,1,43
98615163,4,0,30
98615164,0,0,239
98615175,0,0,131
98615178,0,0,32
98615183,4,0,137
98615186,0,0,52
98615191,1,0,18
98615192,1,0,77
98615200,3,1,179
98615201,4,0,309
98615213,0,0,261
98615221,0,0,2673
98615224,1,0,11
98615244,0,1,47
98615265,0,0,41
98615275,0,0,33
98615284,1,0,2
98615305,0,0,415
98615316,4,0,116
98615318,0,0,6
98615319,1,0,11
98615333,0,3,194
98615340,0,0,22
98615344,3,0,38
98615345,1,0,6
98615347,2,0,34
98615351,0,0,47
98615358,0,2,2
98615360,0,0,10
98615364,1,0,71
98615367,0,0,95
98615368,0,0,5
98615379,0,0,18
98615386,2,0,6
98615390,1,0,55
98615416,12,70,2835
98615427,1,0,7
98615440,1,0,33
98615441,17,25,939
98615447,2,0,34
98615454,1,0,13
98615455,1,0,90
98615458,3,0,39
98615463,0,0,6
98615475,0,112,3417
98615479,0,0,89
98615484,0,0,163
98615490,1,0,10
98615491,2,0,7
98615494,1,1,65
98615496,4,0,22
98615497,0,1,147
98615498,0,0,37
98615501,0,0,16
98615504,1,0,7
98615507,1,1,62
98615525,0,4,308
98615530,0,0,13
98615534,0,0,78
98615537,21,60,1350
98615538,0,0,25
98615540,7,0,1423
98615544,1,0,11
98615555,1,0,41
98615561,2,0,8
98615571,21,0,826
98615575,1,0,29
98615581,0,0,45
98615590,0,0,17
98615591,0,0,18
98615601,0,0,21
98615603,0,0,2
98615608,3,0,9
98615617,0,0,20
98615621,0,0,9
98615623,0,0,36
98615628,0,1,66
98615634,0,0,42
